CBO,DIT,LCOM,NOC,RFC,WMC
8.272727273,3.727272727,1.727272727,0.818181818,26.36363636,15.09090909
8.272727273,3.727272727,1.727272727,0.818181818,26.36363636,15.09090909
8.272727273,3.727272727,1.727272727,0.818181818,26.36363636,15.09090909
8.272727273,1.636363636,1.727272727,0.818181818,22,15.36363636
